Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
274.88,227.459,569.51,µm,Spot,Position,1,1058
298.446,204.336,572.823,µm,Spot,Position,1,1059
289.914,219.102,578.174,µm,Spot,Position,1,1060
313.936,195.841,580.561,µm,Spot,Position,1,1061
281.974,234.808,582.282,µm,Spot,Position,1,1062
304.954,210.704,585.84,µm,Spot,Position,1,1063
297.45,226.681,590.084,µm,Spot,Position,1,1064
312.755,218.754,597.846,µm,Spot,Position,1,1065
305.068,234.787,601.812,µm,Spot,Position,1,1066
316.638,176.612,561.016,µm,Spot,Position,1,1067
323.45,182.415,574.487,µm,Spot,Position,1,1068
340.626,175.765,581.034,µm,Spot,Position,1,1069
330.402,189.319,587.502,µm,Spot,Position,1,1070
321.154,203.43,592.937,µm,Spot,Position,1,1071
347.755,182.798,593.621,µm,Spot,Position,1,1072
365.085,177.882,599.574,µm,Spot,Position,1,1073
338.355,196.96,599.593,µm,Spot,Position,1,1074
636.678,173.968,554.685,µm,Spot,Position,1,1075
627.981,177.308,566.339,µm,Spot,Position,1,1076
632.776,189.909,573.214,µm,Spot,Position,1,1077
618.517,181.935,577.088,µm,Spot,Position,1,1078
603.553,174.02,580.157,µm,Spot,Position,1,1079
637.393,202.65,580.282,µm,Spot,Position,1,1080
623.833,194.425,584.411,µm,Spot,Position,1,1081
609.678,186.419,587.75,µm,Spot,Position,1,1082
594.794,179.15,590.983,µm,Spot,Position,1,1083
628.682,207.183,590.531,µm,Spot,Position,1,1084
579.269,172.629,593.644,µm,Spot,Position,1,1085
614.878,199.414,594.718,µm,Spot,Position,1,1086
633.493,220.179,597.001,µm,Spot,Position,1,1087
600.484,191.889,597.905,µm,Spot,Position,1,1088
619.845,212.407,600.8,µm,Spot,Position,1,1089
585.276,185.507,601.496,µm,Spot,Position,1,1090
636.827,234.534,602.156,µm,Spot,Position,1,1091
659.259,180.891,539.157,µm,Spot,Position,1,1092
688.301,229.509,540.925,µm,Spot,Position,1,1093
675.589,203.907,541.874,µm,Spot,Position,1,1094
663.496,192.909,546.91,µm,Spot,Position,1,1095
678.932,216.597,548.182,µm,Spot,Position,1,1096
650.617,182.581,551.212,µm,Spot,Position,1,1097
667.746,205.049,553.456,µm,Spot,Position,1,1098
681.257,230.636,552.931,µm,Spot,Position,1,1099
655.156,195.055,558.1,µm,Spot,Position,1,1100
671.247,218.364,559.275,µm,Spot,Position,1,1101
641.772,186.029,562.015,µm,Spot,Position,1,1102
659.261,208.017,564.91,µm,Spot,Position,1,1103
673.768,232.246,565.054,µm,Spot,Position,1,1104
646.343,198.295,569.238,µm,Spot,Position,1,1105
663.486,220.966,570.64,µm,Spot,Position,1,1106
650.713,211.067,575.583,µm,Spot,Position,1,1107
666.232,235.519,575.483,µm,Spot,Position,1,1108
654.975,224.873,581.349,µm,Spot,Position,1,1109
642.153,215.447,586.378,µm,Spot,Position,1,1110
645.958,229.354,592.062,µm,Spot,Position,1,1111
243.174,242.805,537.839,µm,Spot,Position,1,1112
236.341,259.024,541.105,µm,Spot,Position,1,1113
232.032,275.939,543.252,µm,Spot,Position,1,1114
248.42,247.573,551.588,µm,Spot,Position,1,1115
242.634,263.771,554.577,µm,Spot,Position,1,1116
238.257,280.261,556.229,µm,Spot,Position,1,1117
249.181,269.149,567.397,µm,Spot,Position,1,1118
245.125,286.472,568.607,µm,Spot,Position,1,1119
261.613,237.385,560.933,µm,Spot,Position,1,1120
254.507,252.966,564.374,µm,Spot,Position,1,1121
268.595,243.64,573.97,µm,Spot,Position,1,1122
261.923,259.898,576.91,µm,Spot,Position,1,1123
257.066,275.837,579.59,µm,Spot,Position,1,1124
253.792,292.419,580.154,µm,Spot,Position,1,1125
275.388,250.501,585.94,µm,Spot,Position,1,1126
269.797,267.075,588.632,µm,Spot,Position,1,1127
265.427,283.388,590.806,µm,Spot,Position,1,1128
263.199,298.634,590.921,µm,Spot,Position,1,1129
289.655,242.208,594.022,µm,Spot,Position,1,1130
284.003,259.186,597.316,µm,Spot,Position,1,1131
278.615,275.989,599.642,µm,Spot,Position,1,1132
274.591,293.662,600.06,µm,Spot,Position,1,1133
689.051,243.242,545.404,µm,Spot,Position,1,1134
682.537,244.96,557.03,µm,Spot,Position,1,1135
675.306,247.032,568.053,µm,Spot,Position,1,1136
667.828,250.375,578.851,µm,Spot,Position,1,1137
657.906,239.333,586.196,µm,Spot,Position,1,1138
659.255,253.801,589.272,µm,Spot,Position,1,1139
648.921,243.475,596.409,µm,Spot,Position,1,1140
649.965,258.011,599.365,µm,Spot,Position,1,1141
695.467,743.248,600.666,µm,Spot,Position,1,1142
752.026,711.919,537.769,µm,Spot,Position,1,1143
750.199,738.478,541.568,µm,Spot,Position,1,1144
749.296,725.15,546.335,µm,Spot,Position,1,1145
742.115,752.681,547.617,µm,Spot,Position,1,1146
746.313,711.907,550.186,µm,Spot,Position,1,1147
742.468,739.795,553.277,µm,Spot,Position,1,1148
741.391,725.553,558.242,µm,Spot,Position,1,1149
733.577,752.843,559.235,µm,Spot,Position,1,1150
739.258,711.351,561.412,µm,Spot,Position,1,1151
733.996,738.715,564.412,µm,Spot,Position,1,1152
732.836,724.538,568.88,µm,Spot,Position,1,1153
724.495,751.621,570.229,µm,Spot,Position,1,1154
731.12,710.651,571.676,µm,Spot,Position,1,1155
724.917,737.374,575.199,µm,Spot,Position,1,1156
724.138,722.847,579.389,µm,Spot,Position,1,1157
715.196,749.805,580.586,µm,Spot,Position,1,1158
721.577,709.108,581.986,µm,Spot,Position,1,1159
715.674,735.353,585.415,µm,Spot,Position,1,1160
714.899,721.004,589.63,µm,Spot,Position,1,1161
705.751,746.809,590.745,µm,Spot,Position,1,1162
711.839,707.783,592.336,µm,Spot,Position,1,1163
705.989,732.332,595.897,µm,Spot,Position,1,1164
704.806,716.881,599.378,µm,Spot,Position,1,1165
309.045,807.451,547.046,µm,Spot,Position,1,1166
300.994,792.211,549.264,µm,Spot,Position,1,1167
314.223,801.425,560.138,µm,Spot,Position,1,1168
306.986,786.162,562.486,µm,Spot,Position,1,1169
313.96,778.671,575.187,µm,Spot,Position,1,1170
323.544,815.412,556.8,µm,Spot,Position,1,1171
329.013,809.111,569.709,µm,Spot,Position,1,1172
320.497,793.948,572.813,µm,Spot,Position,1,1173
344.732,814.922,578.385,µm,Spot,Position,1,1174
335.499,800.721,582.071,µm,Spot,Position,1,1175
327.348,785.735,585.119,µm,Spot,Position,1,1176
321.824,770.707,586.756,µm,Spot,Position,1,1177
350.64,806.053,590.616,µm,Spot,Position,1,1178
341.161,791.359,593.759,µm,Spot,Position,1,1179
333.32,774.661,595.573,µm,Spot,Position,1,1180
366.92,811.066,598.694,µm,Spot,Position,1,1181
356.935,796.492,601.539,µm,Spot,Position,1,1182
696.982,815.058,557.502,µm,Spot,Position,1,1183
698.942,801.684,565.152,µm,Spot,Position,1,1184
686.804,813.045,568.604,µm,Spot,Position,1,1185
700.898,788.476,572.067,µm,Spot,Position,1,1186
689.051,799.374,576.314,µm,Spot,Position,1,1187
702.983,774.745,578.64,µm,Spot,Position,1,1188
676.573,810.409,579.568,µm,Spot,Position,1,1189
691.306,785.641,582.314,µm,Spot,Position,1,1190
704.06,760.854,585.284,µm,Spot,Position,1,1191
678.662,796.744,586.396,µm,Spot,Position,1,1192
692.789,771.779,589.428,µm,Spot,Position,1,1193
665.434,806.87,590.103,µm,Spot,Position,1,1194
652.07,816.962,592.601,µm,Spot,Position,1,1195
680.779,782.825,593.495,µm,Spot,Position,1,1196
694.187,757.825,595.593,µm,Spot,Position,1,1197
668.548,793.135,596.914,µm,Spot,Position,1,1198
682.549,768.337,599.502,µm,Spot,Position,1,1199
655.126,802.997,599.887,µm,Spot,Position,1,1200
729.94,791.412,538.546,µm,Spot,Position,1,1201
741.375,765.615,541.576,µm,Spot,Position,1,1202
718.493,804.14,543.094,µm,Spot,Position,1,1203
731.492,778.874,546.238,µm,Spot,Position,1,1204
707.081,815.663,546.172,µm,Spot,Position,1,1205
721.167,791.141,550.311,µm,Spot,Position,1,1206
733.107,765.865,552.533,µm,Spot,Position,1,1207
709.111,803.25,554.271,µm,Spot,Position,1,1208
722.179,778.362,557.211,µm,Spot,Position,1,1209
711.114,790.409,561.252,µm,Spot,Position,1,1210
723.802,765.082,563.361,µm,Spot,Position,1,1211
712.675,776.785,568.051,µm,Spot,Position,1,1212
714.326,763.584,574.583,µm,Spot,Position,1,1213
368.675,865.57,537.906,µm,Spot,Position,1,1214
328.544,834.581,539.366,µm,Spot,Position,1,1215
318.531,821.255,543.518,µm,Spot,Position,1,1216
355.972,853.742,543.698,µm,Spot,Position,1,1217
344.726,841.545,548.868,µm,Spot,Position,1,1218
372.903,859.772,551.941,µm,Spot,Position,1,1219
334.013,829.405,553.353,µm,Spot,Position,1,1220
361.148,848.078,557.059,µm,Spot,Position,1,1221
349.736,835.489,562.091,µm,Spot,Position,1,1222
377.915,853.686,565.462,µm,Spot,Position,1,1223
339.126,822.457,566.403,µm,Spot,Position,1,1224
366.413,841.507,570.597,µm,Spot,Position,1,1225
355.389,828.395,575.224,µm,Spot,Position,1,1226
372.049,833.473,583.334,µm,Spot,Position,1,1227
361.048,820.186,587.148,µm,Spot,Position,1,1228
377.86,824.696,595.52,µm,Spot,Position,1,1229
398.192,880.864,538.806,µm,Spot,Position,1,1230
385.623,870.965,545.994,µm,Spot,Position,1,1231
402.842,875.134,553.103,µm,Spot,Position,1,1232
390.247,864.698,559.398,µm,Spot,Position,1,1233
421.392,878.827,559.219,µm,Spot,Position,1,1234
439.681,881.195,565.404,µm,Spot,Position,1,1235
408.416,868.767,566.331,µm,Spot,Position,1,1236
427.176,871.822,572.562,µm,Spot,Position,1,1237
396.017,857.841,573.028,µm,Spot,Position,1,1238
383.793,846.618,578.626,µm,Spot,Position,1,1239
414.584,861.398,579.201,µm,Spot,Position,1,1240
401.889,850.376,585.436,µm,Spot,Position,1,1241
432.876,863.33,585.162,µm,Spot,Position,1,1242
389.234,837.803,590.816,µm,Spot,Position,1,1243
419.953,852.635,591.56,µm,Spot,Position,1,1244
407.921,841.383,597.483,µm,Spot,Position,1,1245
438.691,854.708,597.643,µm,Spot,Position,1,1246
458.32,882.134,571.113,µm,Spot,Position,1,1247
477.431,882.883,575.545,µm,Spot,Position,1,1248
445.442,873.145,578.465,µm,Spot,Position,1,1249
496.342,881.166,580.253,µm,Spot,Position,1,1250
464.138,874.012,583.68,µm,Spot,Position,1,1251
483.135,873.891,587.861,µm,Spot,Position,1,1252
451.346,864.612,590.635,µm,Spot,Position,1,1253
502.467,871.647,591.457,µm,Spot,Position,1,1254
470.321,864.647,595.59,µm,Spot,Position,1,1255
489.322,863.341,599.362,µm,Spot,Position,1,1256
545.405,882.116,576.127,µm,Spot,Position,1,1257
562.844,878.003,577.587,µm,Spot,Position,1,1258
515.344,878.95,583.3,µm,Spot,Position,1,1259
533.442,875.695,585.251,µm,Spot,Position,1,1260
550.6,871.581,587.074,µm,Spot,Position,1,1261
567.973,866.639,588.362,µm,Spot,Position,1,1262
521.011,868.514,594.281,µm,Spot,Position,1,1263
538.327,864.805,596.407,µm,Spot,Position,1,1264
555.721,860.714,597.815,µm,Spot,Position,1,1265
573.395,855.109,598.83,µm,Spot,Position,1,1266
632.234,877.841,546.819,µm,Spot,Position,1,1267
636.885,866.63,556.983,µm,Spot,Position,1,1268
620.621,874.629,557.742,µm,Spot,Position,1,1269
603.994,881.866,557.924,µm,Spot,Position,1,1270
575.14,883.354,567.708,µm,Spot,Position,1,1271
625.219,863.545,568.158,µm,Spot,Position,1,1272
608.864,870.622,568.792,µm,Spot,Position,1,1273
592.32,877.695,568.393,µm,Spot,Position,1,1274
629.877,850.907,578.253,µm,Spot,Position,1,1275
580.21,872.707,578.464,µm,Spot,Position,1,1276
613.762,858.74,579.065,µm,Spot,Position,1,1277
597.591,866.161,579.41,µm,Spot,Position,1,1278
634.128,838.901,586.928,µm,Spot,Position,1,1279
618.059,846.757,588.513,µm,Spot,Position,1,1280
602.133,854.079,589.556,µm,Spot,Position,1,1281
585.119,860.73,589.176,µm,Spot,Position,1,1282
637.473,825.75,595.608,µm,Spot,Position,1,1283
622.116,834.057,597.224,µm,Spot,Position,1,1284
606.432,841.49,598.329,µm,Spot,Position,1,1285
590.198,848.834,598.793,µm,Spot,Position,1,1286
691.479,839.374,540.103,µm,Spot,Position,1,1287
677.596,849.912,542.809,µm,Spot,Position,1,1288
663.027,859.664,544.537,µm,Spot,Position,1,1289
648.146,869.071,545.89,µm,Spot,Position,1,1290
694.512,827.215,549.005,µm,Spot,Position,1,1291
680.758,838.233,551.982,µm,Spot,Position,1,1292
666.702,848.35,553.98,µm,Spot,Position,1,1293
652.152,857.723,555.872,µm,Spot,Position,1,1294
684.077,826.262,560.607,µm,Spot,Position,1,1295
670.21,836.019,563.025,µm,Spot,Position,1,1296
656.458,845.909,565.561,µm,Spot,Position,1,1297
641.042,854.742,567.088,µm,Spot,Position,1,1298
673.702,823.647,571.681,µm,Spot,Position,1,1299
659.454,833.354,574.267,µm,Spot,Position,1,1300
645.035,842.574,576.246,µm,Spot,Position,1,1301
662.906,820.228,582.18,µm,Spot,Position,1,1302
648.529,830.26,584.745,µm,Spot,Position,1,1303
428.554,894.165,537.942,µm,Spot,Position,1,1304
416.15,884.95,545.676,µm,Spot,Position,1,1305
434.135,887.849,551.819,µm,Spot,Position,1,1306
478.484,905.569,540.981,µm,Spot,Position,1,1307
447.285,896.694,543.625,µm,Spot,Position,1,1308
497.142,905.573,545.212,µm,Spot,Position,1,1309
465.485,898.143,549.133,µm,Spot,Position,1,1310
484.357,898.346,554.135,µm,Spot,Position,1,1311
452.72,890.183,557.491,µm,Spot,Position,1,1312
503.261,898.055,558.247,µm,Spot,Position,1,1313
471.535,890.843,562.328,µm,Spot,Position,1,1314
490.382,890.584,566.999,µm,Spot,Position,1,1315
509.341,888.848,571.073,µm,Spot,Position,1,1316
528.853,909.197,539.406,µm,Spot,Position,1,1317
547.058,906.163,541.75,µm,Spot,Position,1,1318
564.292,902.476,544.231,µm,Spot,Position,1,1319
516.147,903.867,548.689,µm,Spot,Position,1,1320
534.851,901.245,552.06,µm,Spot,Position,1,1321
552.271,897.456,554.313,µm,Spot,Position,1,1322
569.635,893.244,556.116,µm,Spot,Position,1,1323
522.317,895.425,562.234,µm,Spot,Position,1,1324
540.371,892.208,564.444,µm,Spot,Position,1,1325
557.511,888.273,566.328,µm,Spot,Position,1,1326
527.952,885.832,574.053,µm,Spot,Position,1,1327
598.939,892.061,546.314,µm,Spot,Position,1,1328
581.782,897.465,545.965,µm,Spot,Position,1,1329
615.862,885.078,546.984,µm,Spot,Position,1,1330
587.085,887.855,557.076,µm,Spot,Position,1,1331
430.591,157.52,604.807,µm,Spot,Position,1,1332
401.402,170.676,608.891,µm,Spot,Position,1,1333
420.294,168.895,612.53,µm,Spot,Position,1,1334
438.733,168.332,615.623,µm,Spot,Position,1,1335
448.74,157.052,607.081,µm,Spot,Position,1,1336
466.604,157.561,608.814,µm,Spot,Position,1,1337
484.644,158.975,610.043,µm,Spot,Position,1,1338
502.453,161.266,610.084,µm,Spot,Position,1,1339
456.403,167.675,616.938,µm,Spot,Position,1,1340
474.291,168.825,618.62,µm,Spot,Position,1,1341
492.302,170.396,619.142,µm,Spot,Position,1,1342
536.819,168.725,608.401,µm,Spot,Position,1,1343
519.833,164.551,609.577,µm,Spot,Position,1,1344
329.56,212.386,604.357,µm,Spot,Position,1,1345
355.446,191.718,605.689,µm,Spot,Position,1,1346
321,227.804,608.881,µm,Spot,Position,1,1347
372.822,186.852,610.979,µm,Spot,Position,1,1348
346.396,206.207,610.688,µm,Spot,Position,1,1349
337.387,221.824,615.634,µm,Spot,Position,1,1350
363.57,201.2,616.73,µm,Spot,Position,1,1351
354.091,216.278,620.943,µm,Spot,Position,1,1352
345.584,231.864,625.165,µm,Spot,Position,1,1353
371.798,211.318,627.067,µm,Spot,Position,1,1354
362.84,226.873,631.07,µm,Spot,Position,1,1355
383.14,173.88,604.713,µm,Spot,Position,1,1356
391.153,183.592,615.979,µm,Spot,Position,1,1357
409.915,180.945,619.686,µm,Spot,Position,1,1358
381.377,197.185,621.732,µm,Spot,Position,1,1359
428.199,179.387,623.077,µm,Spot,Position,1,1360
399.621,194.038,625.954,µm,Spot,Position,1,1361
418.116,192.044,629.731,µm,Spot,Position,1,1362
436.452,190.827,632.122,µm,Spot,Position,1,1363
389.724,207.87,632.024,µm,Spot,Position,1,1364
408.423,205.995,635.702,µm,Spot,Position,1,1365
380.466,223.117,636.079,µm,Spot,Position,1,1366
426.4,203.99,638.168,µm,Spot,Position,1,1367
444.624,203.102,640.19,µm,Spot,Position,1,1368
398.241,219.519,640.236,µm,Spot,Position,1,1369
416.867,218.345,643.787,µm,Spot,Position,1,1370
389.189,234.818,644.302,µm,Spot,Position,1,1371
434.947,216.591,646.166,µm,Spot,Position,1,1372
407.558,232.272,647.985,µm,Spot,Position,1,1373
425.749,230.456,650.444,µm,Spot,Position,1,1374
443.379,229.107,652.479,µm,Spot,Position,1,1375
509.719,173.354,619.001,µm,Spot,Position,1,1376
446.535,179.143,625.128,µm,Spot,Position,1,1377
464.13,179.862,626.508,µm,Spot,Position,1,1378
481.802,180.26,627.409,µm,Spot,Position,1,1379
499.693,182.536,627.363,µm,Spot,Position,1,1380
454.235,191.347,633.906,µm,Spot,Position,1,1381
471.656,191.956,634.779,µm,Spot,Position,1,1382
489.436,192.969,635.104,µm,Spot,Position,1,1383
506.95,195.648,635.134,µm,Spot,Position,1,1384
462.045,203.344,641.112,µm,Spot,Position,1,1385
479.421,204.134,642.165,µm,Spot,Position,1,1386
496.923,205.839,642.4,µm,Spot,Position,1,1387
452.337,215.938,647.278,µm,Spot,Position,1,1388
469.801,216.037,648.463,µm,Spot,Position,1,1389
487.252,217.701,649.231,µm,Spot,Position,1,1390
504.652,219.788,649.081,µm,Spot,Position,1,1391
460.497,229.315,654.004,µm,Spot,Position,1,1392
477.702,229.519,654.4,µm,Spot,Position,1,1393
494.956,231.838,655.015,µm,Spot,Position,1,1394
569.436,179.405,604.515,µm,Spot,Position,1,1395
553.508,173.497,606.735,µm,Spot,Position,1,1396
560.101,186.586,614.537,µm,Spot,Position,1,1397
544.073,181.231,616.859,µm,Spot,Position,1,1398
526.896,176.592,617.989,µm,Spot,Position,1,1399
566.321,199.257,620.972,µm,Spot,Position,1,1400
550.212,194.108,623.736,µm,Spot,Position,1,1401
534.173,189.325,626.042,µm,Spot,Position,1,1402
516.959,185.793,626.909,µm,Spot,Position,1,1403
572.265,213.366,627.547,µm,Spot,Position,1,1404
557.149,207.673,630.205,µm,Spot,Position,1,1405
540.872,203.266,632.629,µm,Spot,Position,1,1406
524.384,198.938,634.1,µm,Spot,Position,1,1407
563.4,221.826,636.091,µm,Spot,Position,1,1408
547.779,217.183,638.852,µm,Spot,Position,1,1409
531.346,212.661,640.949,µm,Spot,Position,1,1410
569.42,236.006,641.163,µm,Spot,Position,1,1411
514.596,208.816,642.135,µm,Spot,Position,1,1412
553.972,231.304,643.878,µm,Spot,Position,1,1413
538.412,226.211,646.217,µm,Spot,Position,1,1414
521.601,222.857,648.066,µm,Spot,Position,1,1415
512.117,234.044,654.137,µm,Spot,Position,1,1416
605.901,204.937,604.962,µm,Spot,Position,1,1417
624.943,225.954,607.073,µm,Spot,Position,1,1418
590.69,198.261,608.477,µm,Spot,Position,1,1419
575.47,192.031,611.532,µm,Spot,Position,1,1420
610.779,218.918,611.49,µm,Spot,Position,1,1421
596.776,211.768,614.98,µm,Spot,Position,1,1422
615.452,232.729,616.62,µm,Spot,Position,1,1423
581.884,204.848,618.226,µm,Spot,Position,1,1424
601.853,225.496,620.907,µm,Spot,Position,1,1425
587.845,218.894,624.306,µm,Spot,Position,1,1426
592.627,233.526,629.698,µm,Spot,Position,1,1427
578.593,227.132,633.129,µm,Spot,Position,1,1428
298.136,251.482,604.85,µm,Spot,Position,1,1429
291.888,268.207,607.108,µm,Spot,Position,1,1430
287.913,285.346,608.839,µm,Spot,Position,1,1431
313.231,244.331,612.013,µm,Spot,Position,1,1432
307.217,261.164,614.691,µm,Spot,Position,1,1433
301.838,278.351,616.655,µm,Spot,Position,1,1434
298.071,296.402,616.496,µm,Spot,Position,1,1435
311.509,288.376,623.956,µm,Spot,Position,1,1436
329.498,237.735,618.755,µm,Spot,Position,1,1437
322.478,254.334,621.736,µm,Spot,Position,1,1438
316.372,271.264,623.661,µm,Spot,Position,1,1439
337.879,248.23,627.923,µm,Spot,Position,1,1440
322.921,300.457,629.394,µm,Spot,Position,1,1441
331.269,264.652,630.15,µm,Spot,Position,1,1442
326.045,282.112,631.11,µm,Spot,Position,1,1443
354.881,242.636,633.977,µm,Spot,Position,1,1444
347.525,258.999,636.273,µm,Spot,Position,1,1445
336.494,294.101,635.862,µm,Spot,Position,1,1446
341.111,275.823,637.322,µm,Spot,Position,1,1447
371.39,238.337,639.23,µm,Spot,Position,1,1448
364.265,254.488,641.844,µm,Spot,Position,1,1449
351.325,287.698,642.323,µm,Spot,Position,1,1450
357.759,270.896,642.917,µm,Spot,Position,1,1451
362.894,299.638,644.961,µm,Spot,Position,1,1452
373.628,266.579,648.404,µm,Spot,Position,1,1453
367.805,283.338,647.971,µm,Spot,Position,1,1454
378.625,296.245,649.952,µm,Spot,Position,1,1455
381.564,250.64,646.931,µm,Spot,Position,1,1456
398.843,247.355,651.138,µm,Spot,Position,1,1457
383.405,279.809,652.46,µm,Spot,Position,1,1458
391.277,263.501,652.901,µm,Spot,Position,1,1459
416.518,245.475,654.131,µm,Spot,Position,1,1460
394.174,293.403,654.18,µm,Spot,Position,1,1461
434.088,243.843,656.186,µm,Spot,Position,1,1462
407.969,260.424,656.552,µm,Spot,Position,1,1463
400.708,276.801,656.826,µm,Spot,Position,1,1464
410.367,290.802,657.916,µm,Spot,Position,1,1465
425.525,258.701,659.187,µm,Spot,Position,1,1466
417.462,274.374,659.978,µm,Spot,Position,1,1467
426.449,288.62,660.487,µm,Spot,Position,1,1468
442.68,257.326,661.265,µm,Spot,Position,1,1469
434.069,272.732,662.451,µm,Spot,Position,1,1470
442.725,287.433,662.592,µm,Spot,Position,1,1471
451.503,243.221,658.011,µm,Spot,Position,1,1472
468.114,243.288,659.176,µm,Spot,Position,1,1473
485.363,243.698,659.346,µm,Spot,Position,1,1474
502.243,245.31,659.304,µm,Spot,Position,1,1475
459.145,257.106,662.226,µm,Spot,Position,1,1476
475.625,257.123,663.386,µm,Spot,Position,1,1477
492.464,258.034,663.277,µm,Spot,Position,1,1478
509.438,259.747,663.207,µm,Spot,Position,1,1479
450.59,271.776,663.634,µm,Spot,Position,1,1480
458.671,286.409,664.208,µm,Spot,Position,1,1481
466.989,271.645,665.089,µm,Spot,Position,1,1482
474.387,286.644,665.577,µm,Spot,Position,1,1483
483.543,271.924,665.968,µm,Spot,Position,1,1484
499.738,272.755,666.152,µm,Spot,Position,1,1485
490.485,286.691,666.781,µm,Spot,Position,1,1486
506.46,287.127,666.849,µm,Spot,Position,1,1487
574.816,251.509,644.954,µm,Spot,Position,1,1488
560.35,245.731,648.162,µm,Spot,Position,1,1489
545.012,240.996,651.117,µm,Spot,Position,1,1490
565.758,261.023,651.314,µm,Spot,Position,1,1491
570.038,276.807,652.367,µm,Spot,Position,1,1492
528.772,236.878,653.093,µm,Spot,Position,1,1493
551.23,255.777,654.541,µm,Spot,Position,1,1494
556.774,272.233,656.533,µm,Spot,Position,1,1495
535.329,251.463,657.134,µm,Spot,Position,1,1496
519.285,247.633,658.415,µm,Spot,Position,1,1497
541.289,266.913,659.996,µm,Spot,Position,1,1498
546.945,282.326,660.294,µm,Spot,Position,1,1499
526.545,262.439,661.769,µm,Spot,Position,1,1500
532.743,278.828,663.437,µm,Spot,Position,1,1501
516.18,274.345,665.571,µm,Spot,Position,1,1502
522.173,288.1,665.612,µm,Spot,Position,1,1503
628.265,240.916,612.727,µm,Spot,Position,1,1504
630.697,256.707,615.91,µm,Spot,Position,1,1505
619.589,248.11,621.603,µm,Spot,Position,1,1506
620.931,264.033,624.151,µm,Spot,Position,1,1507
606.866,239.988,625.992,µm,Spot,Position,1,1508
610.873,256.048,629.923,µm,Spot,Position,1,1509
598.235,248.622,634.055,µm,Spot,Position,1,1510
602.373,265.2,635.69,µm,Spot,Position,1,1511
583.985,242.152,637.951,µm,Spot,Position,1,1512
589.11,257.385,641.191,µm,Spot,Position,1,1513
592.358,272.619,642.258,µm,Spot,Position,1,1514
579.976,267.488,647.377,µm,Spot,Position,1,1515
639.874,249.014,606.638,µm,Spot,Position,1,1516
639.943,262.914,609.318,µm,Spot,Position,1,1517
285.178,301.983,607.701,µm,Spot,Position,1,1518
309.348,304.305,622.636,µm,Spot,Position,1,1519
347.451,302.953,639.187,µm,Spot,Position,1,1520
348.909,755.649,612.801,µm,Spot,Position,1,1521
372.009,747.439,627.018,µm,Spot,Position,1,1522
387.481,748.685,633.554,µm,Spot,Position,1,1523
401.649,751.739,639.827,µm,Spot,Position,1,1524
409.884,740.014,644.033,µm,Spot,Position,1,1525
418.582,754.051,646.13,µm,Spot,Position,1,1526
426.005,739.542,648.963,µm,Spot,Position,1,1527
435.37,753.934,651.42,µm,Spot,Position,1,1528
442.538,738.868,653.286,µm,Spot,Position,1,1529
452.453,753.162,655.422,µm,Spot,Position,1,1530
458.824,737.776,656.686,µm,Spot,Position,1,1531
469.471,751.448,658.662,µm,Spot,Position,1,1532
475.773,735.639,659.534,µm,Spot,Position,1,1533
491.955,733.378,661.652,µm,Spot,Position,1,1534
486.937,749.274,661.325,µm,Spot,Position,1,1535
503.09,746.884,662.578,µm,Spot,Position,1,1536
507.473,730.855,663.247,µm,Spot,Position,1,1537
563.26,745.216,661.208,µm,Spot,Position,1,1538
547.318,751.408,661.77,µm,Spot,Position,1,1539
566.189,729.801,663.684,µm,Spot,Position,1,1540
569.228,714.124,664.302,µm,Spot,Position,1,1541
522.94,727.444,664.826,µm,Spot,Position,1,1542
550.765,735.083,664.508,µm,Spot,Position,1,1543
534.805,739.989,664.776,µm,Spot,Position,1,1544
519.177,743.283,664.102,µm,Spot,Position,1,1545
553.864,719.135,665.52,µm,Spot,Position,1,1546
538.522,723.468,665.392,µm,Spot,Position,1,1547
626.815,754.981,638.821,µm,Spot,Position,1,1548
629.09,739.372,643.156,µm,Spot,Position,1,1549
615.909,748.248,645.498,µm,Spot,Position,1,1550
630.71,708.821,645.825,µm,Spot,Position,1,1551
630.317,722.989,645.924,µm,Spot,Position,1,1552
617.91,731.587,649.587,µm,Spot,Position,1,1553
617.835,714.327,651.148,µm,Spot,Position,1,1554
604.412,739.846,652.31,µm,Spot,Position,1,1555
590.446,747.863,654.664,µm,Spot,Position,1,1556
605.858,722.271,654.934,µm,Spot,Position,1,1557
575.042,754.61,656.196,µm,Spot,Position,1,1558
595.023,714.26,658.626,µm,Spot,Position,1,1559
592.63,730.913,657.949,µm,Spot,Position,1,1560
578.45,738.263,659.964,µm,Spot,Position,1,1561
581.655,721.619,661.711,µm,Spot,Position,1,1562
695.674,727.929,605.413,µm,Spot,Position,1,1563
684.243,753.448,605.459,µm,Spot,Position,1,1564
695.15,711.823,607.988,µm,Spot,Position,1,1565
684.936,738.941,610.763,µm,Spot,Position,1,1566
685.781,723.418,614.668,µm,Spot,Position,1,1567
673.769,749.131,614.862,µm,Spot,Position,1,1568
684.674,708.933,616.186,µm,Spot,Position,1,1569
674.843,733.477,619.866,µm,Spot,Position,1,1570
674.754,716.917,622.978,µm,Spot,Position,1,1571
663.385,743.459,623.841,µm,Spot,Position,1,1572
664.297,727.659,627.806,µm,Spot,Position,1,1573
651.019,752.87,627.701,µm,Spot,Position,1,1574
